UserID,Probability1
3,0.639396108285327
4,0.706564988160767
10,0.572148260296635
14,0.254987223644631
16,0.541887150630447
23,0.429182468971088
29,0.634379204253535
33,0.540676097423532
37,0.656072269165528
45,0.663476943014919
47,0.733040875835009
54,0.280420749735736
55,0.57558163630582
60,0.440981664712505
68,0.785659451242414
79,0.6600447138303
90,0.734306724077924
93,0.558788749471939
98,0.519030976168985
101,0.651883963797778
107,0.563896262845975
109,0.54096667230926
113,0.568456999547095
116,0.581256250591701
118,0.419511302907627
119,0.594199432933848
120,0.787400317122411
126,0.601873198689078
131,0.803336137117853
134,0.800460967762458
135,0.579523343511278
137,0.765401473245339
139,0.321233001102516
140,0.633434575110381
141,0.831848457952963
142,0.372421906392077
152,0.769245162606447
162,0.640181389124216
164,0.632522780554455
168,0.654061159724609
172,0.720697710086084
173,0.512294992334779
176,0.855754712794869
179,0.648085153971171
181,0.598541822467038
182,0.238851407723717
183,0.451228479952474
186,0.783431388171145
189,0.612399511502887
192,0.463155429373464
193,0.733420126035218
194,0.761314326216432
196,0.538143754450006
197,0.839938420962969
198,0.360789994091676
201,0.616012617018621
204,0.622817809650494
205,0.400755968367183
210,0.614100479725064
213,0.589511629321968
216,0.434293890985021
221,0.752736957800197
234,0.183423350951328
237,0.462191984986259
241,0.476898179876815
246,0.348048255157204
258,0.839366059904135
261,0.189019060295515
262,0.607421312893218
271,0.47902190867258
279,0.728768124615273
280,0.539140036492887
288,0.310563459558071
291,0.54912315840755
296,0.135364789001961
301,0.617056820201309
305,0.117334401379007
306,0.557100484940483
310,0.581213687289432
313,0.80718834412526
315,0.632839077410989
317,0.633399125192484
318,0.862463282416714
319,0.539067822962511
321,0.776110686244302
323,0.471973683158118
324,0.61761093273373
325,0.800524747515429
326,0.629425626352813
327,0.525854076900519
328,0.626028792981846
331,0.575279924169133
340,0.767877593863731
342,0.653805090891622
344,0.711736079234817
346,0.733033415561803
347,0.850515989532501
358,0.170974983208599
368,0.181939727467487
369,0.670108309144118
382,0.444408305259965
383,0.807442654006659
384,0.342577885411513
385,0.629819704637466
386,0.789011770374857
392,0.446295344245456
396,0.533154410172489
397,0.363680887737599
399,0.505493568989185
400,0.850536043453584
402,0.418743640165057
404,0.640155177867136
405,0.30534284788964
410,0.364356891441769
412,0.464911761400671
415,0.488076231623865
416,0.512294014323087
418,0.558101634274773
419,0.446514435942129
421,0.257227625021809
422,0.756450110305252
424,0.720784249934518
437,0.858348625160515
440,0.707578716530898
442,0.644241571908454
443,0.402830499996914
447,0.57073304689577
448,0.623990003922971
449,0.662122650469718
453,0.58428608704153
465,0.496456318883632
467,0.765257583108768
468,0.399378634120215
470,0.21536897972043
472,0.489257200177648
476,0.492294902790569
484,0.635763411271484
486,0.779802659797225
487,0.492404652675415
492,0.76703360405149
494,0.736154459204683
495,0.666901171917972
503,0.539217519606832
505,0.797284598223674
514,0.285486951819166
