UserID,Probability1
3,0.709224862861365
4,0.774942581963341
10,0.60686009768219
14,0.214789177219215
16,0.544534749391831
23,0.387881897318992
29,0.724090865095129
33,0.603055904248604
37,0.704323794904136
45,0.70196835096383
47,0.799918845661215
54,0.198307045355028
55,0.572223729318891
60,0.407604685758812
68,0.836636619117181
79,0.711718698536516
90,0.785489490344246
93,0.597706801295969
98,0.487263555682358
101,0.732875533276599
107,0.60709959819155
109,0.5379566007378
113,0.577988227861274
116,0.62889639023635
118,0.355013466996353
119,0.596062551283035
120,0.83792086605938
126,0.606666684584644
131,0.86188377180254
134,0.85050385882506
135,0.666243180865981
137,0.812257867764224
139,0.256312180423551
140,0.633207123730203
141,0.847994158100244
142,0.289867068785697
152,0.811865387405424
162,0.648054223932184
164,0.701356561370068
168,0.669722930082775
172,0.7447138966398
173,0.524254122585541
176,0.873733146231383
179,0.639065619452341
181,0.579799588842248
182,0.199060768013179
183,0.425058718854697
186,0.842233530843039
189,0.634661642572878
192,0.434180353361562
193,0.799365741480802
194,0.801684604693502
196,0.577939035942848
197,0.876705828444616
198,0.336425243496516
201,0.650888751611935
204,0.697363178428479
205,0.370988016728563
210,0.628817821379368
213,0.613716743312534
216,0.388017884246394
221,0.807245177018737
234,0.158542918204287
237,0.47618340549784
241,0.470061591442468
246,0.253489193336448
258,0.849832220179175
261,0.167993924563125
262,0.64467931383533
271,0.440764738847879
279,0.804831776920214
280,0.655156318008799
288,0.268718940020759
291,0.626430794422288
296,0.11941215557167
301,0.632388340517423
305,0.115189890028744
306,0.521694300334437
310,0.62511222893238
313,0.833759162228433
315,0.676327803877505
317,0.678972341058965
318,0.884801564488862
319,0.520417664886665
321,0.833281908011639
323,0.500173555538374
324,0.703718737559109
325,0.837281972428628
326,0.71106558450674
327,0.489246614877853
328,0.699539762206235
331,0.619614559268679
340,0.810198087195319
342,0.696311926765953
344,0.765077664304676
346,0.727445938459681
347,0.866067951754302
358,0.135438205264799
368,0.152070514000878
369,0.764094474814824
382,0.389613043154694
383,0.831967814713429
384,0.27150000372057
385,0.696289313802666
386,0.850869083977958
392,0.47332863785719
396,0.550545035669374
397,0.314828349906447
399,0.490833498487513
400,0.882611636583302
402,0.39632823434821
404,0.727320278043884
405,0.295089024879038
410,0.282184359208657
412,0.489182723739388
415,0.454924843384023
416,0.454741326743233
418,0.590473480646452
419,0.517514662444435
421,0.192337452462673
422,0.798498118620857
424,0.797130046844325
437,0.883907818521826
440,0.789799852233115
442,0.697812957004144
443,0.318542046673417
447,0.603271069685056
448,0.662991138546728
449,0.716316142803116
453,0.591378903121279
465,0.457535335637435
467,0.812509594162033
468,0.392954449151086
470,0.199393326993207
472,0.446551152530755
476,0.487819359522737
484,0.69768921710412
486,0.8199454724874
487,0.464601016601041
492,0.790258236433357
494,0.791145709978481
495,0.714618854969965
503,0.543595215906026
505,0.820254586950147
514,0.262259703959368
516,0.49745439147574
518,0.565649746137227
521,0.215972154643673
523,0.673289825179513
529,0.175201075508454
531,0.669826812746025
533,0.573640117958897
534,0.401112309759166
536,0.577148232300592
545,0.834658132320947
549,0.887881923184538
553,0.803559164197226
555,0.565830339877199
561,0.670496131765514
562,0.778662937195442
563,0.753919695891318
567,0.148035826300624
569,0.307046804962993
570,0.239382179154873
575,0.854640480846158
577,0.700890955283481
579,0.392215324822043
581,0.500522845299041
582,0.712975692049052
583,0.181314694495779
590,0.400323643732452
598,0.500436449153659
600,0.59615089238761
603,0.800164254668716
604,0.728459954865605
606,0.743779360483209
619,0.783305859797093
621,0.712033761575908
622,0.842725365159723
623,0.131650809326814
627,0.647719360719316
633,0.852355184536179
636,0.854884673079677
639,0.541536520916306
643,0.71811198389593
653,0.157544319242711
654,0.877870557395126
660,0.831569054018038
681,0.544460178195961
685,0.793542572391613
691,0.601032614227104
696,0.769608891079651
698,0.137754594488502
699,0.834319020110059
700,0.64404696391691
703,0.724758703483719
705,0.78450489911848
707,0.820076424323634
708,0.703667233237448
711,0.660772825693207
712,0.844647052218541
716,0.441789472812686
719,0.700637695170325
722,0.545184113502334
724,0.241512679750476
727,0.215870048594102
730,0.80925094772237
736,0.696076698268535
743,0.777043261451282
753,0.79450439744581
755,0.170584819911679
765,0.813434008951896
774,0.727847486276318
775,0.230143704057004
778,0.737068768464471
784,0.695549092654452
788,0.760322061536417
789,0.551697658891888
791,0.395071428058712
